1,1,1,1,1,1,1,1
1,0.996415770609319,1,0.996415770609319,1,0.996415770609319,1,0.996415770609319
1,0.996415770609319,1,0.992831541218638,1,0.992831541218638,1,0.992831541218638
1,0.996415770609319,1,0.989247311827957,1,0.989247311827957,1,0.989247311827957
1,0.996415770609319,1,0.985663082437276,1,0.985663082437276,1,0.985663082437276
1,0.996415770609319,1,0.982078853046595,1,0.982078853046595,1,0.982078853046595
1,0.996415770609319,1,0.978494623655914,1,0.978494623655914,1,0.978494623655914
1,0.996415770609319,1,0.974910394265233,1,0.974910394265233,1,0.974910394265233
1,0.971326164874551,1,0.974910394265233,1,0.971326164874551,1,0.971326164874551
1,0.967741935483871,1,0.974910394265233,1,0.967741935483871,1,0.967741935483871
1,0.96415770609319,1,0.974910394265233,1,0.96415770609319,1,0.96415770609319
1,0.960573476702508,1,0.974910394265233,1,0.960573476702508,1,0.960573476702508
1,0.956989247311828,1,0.974910394265233,1,0.956989247311828,1,0.956989247311828
1,0.953405017921147,1,0.974910394265233,1,0.953405017921147,1,0.953405017921147
1,0.949820788530465,1,0.949820788530465,1,0.949820788530465,1,0.949820788530465
1,0.946236559139785,1,0.946236559139785,1,0.946236559139785,1,0.946236559139785
1,0.942652329749104,1,0.942652329749104,1,0.942652329749104,1,0.942652329749104
1,0.939068100358422,1,0.939068100358422,1,0.939068100358422,1,0.939068100358422
1,0.935483870967741,1,0.935483870967741,1,0.935483870967741,1,0.935483870967741
1,0.931899641577061,1,0.931899641577061,1,0.931899641577061,1,0.931899641577061
1,0.928315412186379,1,0.928315412186379,1,0.928315412186379,1,0.928315412186379
1,0.924731182795698,1,0.924731182795698,1,0.924731182795698,1,0.924731182795698
1,0.921146953405018,1,0.921146953405018,1,0.921146953405018,1,0.921146953405018
1,0.917562724014336,1,0.917562724014336,1,0.917562724014336,1,0.917562724014336
1,0.913978494623655,1,0.913978494623655,1,0.913978494623655,1,0.913978494623655
1,0.910394265232975,1,0.910394265232975,1,0.910394265232975,1,0.910394265232975
1,0.906810035842293,1,0.906810035842293,1,0.906810035842293,1,0.906810035842293
1,0.903225806451612,1,0.903225806451612,1,0.903225806451612,1,0.903225806451612
1,0.899641577060932,1,0.899641577060932,1,0.899641577060932,1,0.899641577060932
1,0.89605734767025,1,0.89605734767025,1,0.89605734767025,0.994505494505494,0.899641577060932
1,0.892473118279569,1,0.892473118279569,1,0.892473118279569,0.994505494505494,0.89605734767025
1,0.888888888888888,1,0.888888888888888,1,0.888888888888888,0.994505494505494,0.892473118279569
1,0.885304659498207,1,0.885304659498207,1,0.885304659498207,0.994505494505494,0.888888888888888
1,0.881720430107526,1,0.881720430107526,1,0.881720430107526,0.994505494505494,0.885304659498207
